N;PA;BELEM;POSTO HUMAITA LTDA; 04.319.281/0001-09;TRAVESSA HUMAITA;768;792;PEDREIRA;66083-340;ETANOL;5,99;R$ / litro;VIBRA ENERGIA
N;PA;BELEM;POSTO HUMAITA LTDA; 04.319.281/0001-09;TRAVESSA HUMAITA;768;792;PEDREIRA;66083-340;DIESEL S10;5,59;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;ABASTECA COMERCIO DE COMBUSTIVEIS LTDA; 07.211.715/0001-32;RUA FRANCISCO MARQUES DA FONSECA;4047;KM    82 MARGENS DA BR 101;ALTO DA BOA VISTA;58308-001;GASOLINA;6,66;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;ABASTECA COMERCIO DE COMBUSTIVEIS LTDA; 07.211.715/0001-32;RUA FRANCISCO MARQUES DA FONSECA;4047;KM    82 MARGENS DA BR 101;ALTO DA BOA VISTA;58308-001;DIESEL;5,38;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;ABASTECA COMERCIO DE COMBUSTIVEIS LTDA; 07.211.715/0001-32;RUA FRANCISCO MARQUES DA FONSECA;4047;KM    82 MARGENS DA BR 101;ALTO DA BOA VISTA;58308-001;GASOLINA ADITIVADA;6,76;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;ABASTECA COMERCIO DE COMBUSTIVEIS LTDA; 07.211.715/0001-32;RUA FRANCISCO MARQUES DA FONSECA;4047;KM    82 MARGENS DA BR 101;ALTO DA BOA VISTA;58308-001;DIESEL S10;5,49;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;ABASTECA COMERCIO DE COMBUSTIVEIS LTDA; 07.211.715/0001-32;RUA FRANCISCO MARQUES DA FONSECA;4047;KM    82 MARGENS DA BR 101;ALTO DA BOA VISTA;58308-001;GNV;4,87;R$ / m³;VIBRA ENERGIA
NE;PB;BAYEUX;MEGA POSTO DE COMBUSTIVEIS LTDA; 05.325.947/0001-96;RODOVIA BR 101 KM 31;S/N;SALA 02;CENTRO COM. NORTE;58309-600;GASOLINA;6,47;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;MEGA POSTO DE COMBUSTIVEIS LTDA; 05.325.947/0001-96;RODOVIA BR 101 KM 31;S/N;SALA 02;CENTRO COM. NORTE;58309-600;ETANOL;5,09;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;MEGA POSTO DE COMBUSTIVEIS LTDA; 05.325.947/0001-96;RODOVIA BR 101 KM 31;S/N;SALA 02;CENTRO COM. NORTE;58309-600;DIESEL;5,39;R$ / litro;VIBRA ENERGIA
NE;PB;BAYEUX;MEGA POSTO DE COMBUSTIVEIS LTDA; 05.325.947/0001-96;RODOVIA BR 101 KM 31;S/N;SALA 02;CENTRO COM. NORTE;58309-600;DIESEL S10;5,49;R$ / litro;VIBRA ENERGIA
